match_date,match_id,year,side,team,opponent,population,wealth_gdp_ppp,avg_temp_c,rank,population_score,wealth_score,climate_score,ranking_score,score_for,score_against,actual,city,host_country
2006-07-01,239,2006,b,France,Brazil,63622342.0,32423.5225068799,11.7,2,0.6385704430333641,0.6646539848786052,0.8921367932761701,0.8704847618765743,1,0,win,Frankfurt,Germany
2006-07-01,240,2006,a,England,Portugal,60846820.0,34727.4366712141,9.3,5,0.6333700101140173,0.6780433983493205,0.7579796312276883,0.6992749298851911,0,0,draw,Gelsenkirchen,Germany
2006-07-01,240,2006,b,Portugal,England,10522288.0,24677.2834629922,15.2,4,0.4287735890736436,0.6114050053689942,0.9960571761381909,0.7409695237531486,0,0,draw,Gelsenkirchen,Germany
2006-07-04,241,2006,a,Germany,Italy,82376451.0,34741.3353426224,9.6,9,0.6686892450329271,0.6781214461472921,0.776592510126528,0.5894464086047984,0,2,loss,Dortmund,Germany
2006-07-04,241,2006,b,Italy,Germany,58399861.0,32453.6488675587,13.5,6,0.6285845251877881,0.6648351321426861,0.962154491713458,0.6652079661789736,2,0,win,Dortmund,Germany
2006-07-05,242,2006,a,Portugal,France,10522288.0,24677.2834629922,15.2,5,0.4287735890736436,0.6114050053689942,0.9960571761381909,0.6992749298851911,0,1,loss,Munich,Germany
2006-07-05,242,2006,b,France,Portugal,63622342.0,32423.5225068799,11.7,1,0.6385704430333641,0.6646539848786052,0.8921367932761701,1.0,1,0,win,Munich,Germany
2006-07-08,243,2006,a,Germany,Portugal,82376451.0,34741.3353426224,9.6,9,0.6686892450329271,0.6781214461472921,0.776592510126528,0.5894464086047984,3,1,win,Stuttgart,Germany
2006-07-08,243,2006,b,Portugal,Germany,10522288.0,24677.2834629922,15.2,7,0.4287735890736436,0.6114050053689942,0.9960571761381909,0.6364047587727383,1,3,loss,Stuttgart,Germany
2006-07-09,244,2006,a,Italy,France,58399861.0,32453.6488675587,13.5,4,0.6285845251877881,0.6648351321426861,0.962154491713458,0.7409695237531486,1,1,draw,Berlin,Germany
2006-07-09,244,2006,b,France,Italy,63622342.0,32423.5225068799,11.7,1,0.6385704430333641,0.6646539848786052,0.8921367932761701,1.0,1,1,draw,Berlin,Germany
2010-06-11,245,2010,a,South Africa,Mexico,52344051.0,12637.2912226018,17.8,42,0.6158210066287764,0.4808711768939648,0.9801986733067553,0.30161272495171176,1,1,draw,Johannesburg,South Africa
2010-06-11,245,2010,b,Mexico,South Africa,113623895.0,15909.1464963628,21.0,10,0.7061833362152811,0.5257800114355238,0.8569968914352789,0.5697596917617653,1,1,draw,Johannesburg,South Africa
2010-06-11,246,2010,a,Uruguay,France,3318580.0,17872.5369682924,17.6,18,0.2942356224256336,0.5484782468983816,0.9843217347761177,0.4599311704813728,0,0,draw,Cape Town,South Africa
2010-06-11,246,2010,b,France,Uruguay,65026211.0,35907.5531031574,11.7,9,0.6411150663948186,0.6845615185870083,0.8921367932761701,0.5894464086047984,0,0,draw,Cape Town,South Africa
2010-06-12,247,2010,a,Argentina,Nigeria,41288694.0,17847.6110373178,14.8,6,0.5881605049263616,0.5482060299306519,0.9911505004882849,0.6652079661789736,1,0,win,Johannesburg,South Africa
2010-06-12,247,2010,b,Nigeria,Argentina,166642886.0,6301.18372544791,26.8,21,0.7508318701850656,0.345132720104559,0.4867522559599716,0.43112796307513745,0,1,loss,Johannesburg,South Africa
2010-06-12,248,2010,a,England,United States,62766365.0,36483.5682802621,9.3,4,0.6369912142292699,0.687665611922759,0.7579796312276883,0.7409695237531486,1,1,draw,Rustenburg,South Africa
2010-06-12,248,2010,b,United States,England,309378227.0,48642.6312088213,8.6,15,0.8229663241078765,0.7437696068177664,0.7131776783554898,0.4939981341875903,1,1,draw,Rustenburg,South Africa
2010-06-12,249,2010,a,South Korea,Greece,49554112.0,33120.351934563,11.5,16,0.6094351156063971,0.6688014975320833,0.8824969025845955,0.48193904750629724,2,0,win,Port Elizabeth,South Africa
2010-06-12,249,2010,b,Greece,South Korea,11121341.0,27838.73639086,15.4,42,0.4352291011177773,0.6349174266521056,0.9977802450856064,0.30161272495171176,0,2,loss,Port Elizabeth,South Africa
2010-06-13,250,2010,a,Algeria,Slovenia,36188236.0,14201.3659906969,22.5,64,0.5727878126412979,0.5036308534166054,0.7704330888993759,0.22290857125944596,0,1,loss,Polokwane,South Africa
2010-06-13,250,2010,b,Slovenia,Algeria,2048583.0,27579.428605763,9.7,65,0.2379947986225518,0.6330920875092358,0.7827045382418681,0.2200115986287654,1,0,win,Polokwane,South Africa
2010-06-13,251,2010,a,Germany,Australia,81776930.0,39726.098692395,9.6,6,0.6678376343692434,0.7042734556431411,0.776592510126528,0.6652079661789736,4,0,win,Durban,South Africa
2010-06-13,251,2010,b,Australia,Germany,22031750.0,39504.361082784,21.7,13,0.5149309769523531,0.7031817003597463,0.8182760289835492,0.5207366687435742,0,4,loss,Durban,South Africa
2010-06-13,252,2010,a,Serbia,Ghana,7291436.0,13320.0282376797,11.4,20,0.3860096010730984,0.4911340927940181,0.8775535639640376,0.44024445363833975,0,1,loss,Pretoria,South Africa
2010-06-13,252,2010,b,Ghana,Serbia,25474995.0,3855.46891716757,27.2,51,0.5318610744888824,0.24931518025958177,0.46101671078353545,0.26533448109720736,1,0,win,Pretoria,South Africa
2010-06-14,253,2010,a,Italy,Paraguay,59819407.0,34974.1045135807,13.5,8,0.6313845808880945,0.6794239382087163,0.962154491713458,0.6114542856297229,1,1,draw,Cape Town,South Africa
2010-06-14,253,2010,b,Paraguay,Italy,5737971.0,10893.3149199478,23.6,31,0.358075669398111,0.4519056421797898,0.7000922199176511,0.3583560851500469,1,1,draw,Cape Town,South Africa
2010-06-14,254,2010,a,Japan,Cameroon,128070000.0,35336.0080490032,14.6,24,0.7201369806064564,0.6814319018800891,0.9879741303512339,0.4061774899321221,1,0,win,Bloemfontein,South Africa
2010-06-14,254,2010,b,Cameroon,Japan,19668066.0,2913.94292755606,24.6,39,0.5016995815840101,0.1947038754180393,0.6334696366573507,0.31545987304597345,0,1,loss,Bloemfontein,South Africa
2010-06-14,255,2010,a,Netherlands,Denmark,16615394.0,45301.269581608,10.4,3,0.4820350358174832,0.7298887871915053,0.8240037097874372,0.7947232043023992,2,0,win,Johannesburg,South Africa
2010-06-14,255,2010,b,Denmark,Netherlands,5547683.0,43037.5989192487,8.3,29,0.3541436973381502,0.7198903188061817,0.6935113630255842,0.370817434616976,0,2,loss,Johannesburg,South Africa
2010-06-15,256,2010,a,Brazil,North Korea,193701929.0,14451.7158388109,25.0,2,0.7683745950420496,0.5070393591359789,0.6065306597126334,0.8704847618765743,2,1,win,Johannesburg,South Africa
2010-06-15,256,2010,b,North Korea,Brazil,24987258.0,1800.0,5.7,93,0.5296072651069793,0.10074407680279424,0.5195061951954717,0.1530792894524461,1,2,loss,Johannesburg,South Africa
2010-06-15,257,2010,a,Ivory Coast,Portugal,22488065.0,3360.54408826055,26.4,21,0.5173210501147235,0.22251724648809024,0.5129102907232946,0.43112796307513745,0,0,draw,Port Elizabeth,South Africa
2010-06-15,257,2010,b,Portugal,Ivory Coast,10573100.0,27292.0819531528,15.2,10,0.4293352370567445,0.6310492201029896,0.9960571761381909,0.5697596917617653,0,0,draw,Port Elizabeth,South Africa
2010-06-15,258,2010,a,New Zealand,Slovakia,4350700.0,31305.3299504124,10.6,88,0.3258076802265134,0.6578085340410728,0.835270211411272,0.1634051757702053,1,1,draw,Rustenburg,South Africa
2010-06-15,258,2010,b,Slovakia,New Zealand,5391428.0,25381.7112298749,8.0,60,0.35081276335272554,0.6168948492567379,0.6736384553447268,0.23496765794073904,1,1,draw,Rustenburg,South Africa
2010-06-16,259,2010,a,Honduras,Chile,8365878.0,3757.5464206245,23.5,49,0.4020359060973395,0.24429722588774497,0.7066482778577162,0.27280951754547655,0,1,loss,Nelspruit,South Africa
2010-06-16,259,2010,b,Chile,Honduras,17181464.0,17917.8951217097,8.5,11,0.4859409169361738,0.5489726323016773,0.7066482778577162,0.5519508901404825,1,0,win,Nelspruit,South Africa
2010-06-16,260,2010,a,South Africa,Uruguay,52344051.0,12637.2912226018,17.8,40,0.6158210066287764,0.4808711768939648,0.9801986733067553,0.31072921551491406,0,3,loss,Pretoria,South Africa
2010-06-16,260,2010,b,Uruguay,South Africa,3318580.0,17872.5369682924,17.6,18,0.2942356224256336,0.5484782468983816,0.9843217347761177,0.4599311704813728,3,0,win,Pretoria,South Africa
2010-06-16,261,2010,a,Spain,Switzerland,46576897.0,31804.6746571689,13.3,1,0.6022112409669969,0.6608951904237896,0.9559974818331,1.0,0,1,loss,Durban,South Africa
2010-06-16,261,2010,b,Switzerland,Spain,7824909.0,54426.2828092789,6.5,34,0.3942420801846609,0.7656829111080452,0.5728686816364933,0.3410960386713825,1,0,win,Durban,South Africa
2010-06-17,262,2010,a,Argentina,South Korea,41288694.0,17847.6110373178,14.8,6,0.5881605049263616,0.5482060299306519,0.9911505004882849,0.6652079661789736,4,1,win,Johannesburg,South Africa
2010-06-17,262,2010,b,South Korea,Argentina,49554112.0,33120.351934563,11.5,15,0.6094351156063971,0.6688014975320833,0.8824969025845955,0.4939981341875903,1,4,loss,Johannesburg,South Africa
2010-06-17,263,2010,a,France,Mexico,65026211.0,35907.5531031574,11.7,9,0.6411150663948186,0.6845615185870083,0.8921367932761701,0.5894464086047984,0,2,loss,Polokwane,South Africa
2010-06-17,263,2010,b,Mexico,France,113623895.0,15909.1464963628,21.0,12,0.7061833362152811,0.5257800114355238,0.8569968914352789,0.5356927280555478,2,0,win,Polokwane,South Africa
2010-06-17,264,2010,a,Greece,Nigeria,11121341.0,27838.73639086,15.4,47,0.4352291011177773,0.6349174266521056,0.9977802450856064,0.2805961021972452,2,1,win,Bloemfontein,South Africa
2010-06-17,264,2010,b,Nigeria,Greece,166642886.0,6301.18372544791,26.8,23,0.7508318701850656,0.345132720104559,0.4867522559599716,0.4141297960952067,1,2,loss,Bloemfontein,South Africa
2010-06-18,265,2010,a,England,Algeria,62766365.0,36483.5682802621,9.3,4,0.6369912142292699,0.687665611922759,0.7579796312276883,0.7409695237531486,0,0,draw,Cape Town,South Africa
2010-06-18,265,2010,b,Algeria,England,36188236.0,14201.3659906969,22.5,69,0.5727878126412979,0.5036308534166054,0.7704330888993759,0.2088530003976058,0,0,draw,Cape Town,South Africa
2010-06-18,266,2010,a,Germany,Serbia,81776930.0,39726.098692395,9.6,6,0.6678376343692434,0.7042734556431411,0.776592510126528,0.6652079661789736,0,1,loss,Port Elizabeth,South Africa
2010-06-18,266,2010,b,Serbia,Germany,7291436.0,13320.0282376797,11.4,23,0.3860096010730984,0.4911340927940181,0.8775535639640376,0.4141297960952067,1,0,win,Port Elizabeth,South Africa
2010-06-18,267,2010,a,Slovenia,United States,2048583.0,27579.428605763,9.7,61,0.2379947986225518,0.6330920875092358,0.7827045382418681,0.2318791414780511,2,2,draw,Johannesburg,South Africa
2010-06-18,267,2010,b,United States,Slovenia,309378227.0,48642.6312088213,8.6,15,0.8229663241078765,0.7437696068177664,0.7131776783554898,0.4939981341875903,2,2,draw,Johannesburg,South Africa
2010-06-19,268,2010,a,Cameroon,Denmark,19668066.0,2913.94292755606,24.6,43,0.5016995815840101,0.1947038754180393,0.6334696366573507,0.2972160281740057,1,2,loss,Pretoria,South Africa
2010-06-19,268,2010,b,Denmark,Cameroon,5547683.0,43037.5989192487,8.3,31,0.3541436973381502,0.7198903188061817,0.6935113630255842,0.3583560851500469,2,1,win,Pretoria,South Africa
2010-06-19,269,2010,a,Ghana,Australia,25474995.0,3855.46891716757,27.2,41,0.5318610744888824,0.24931518025958177,0.46101671078353545,0.30611537636325226,1,1,draw,Rustenburg,South Africa
2010-06-19,269,2010,b,Australia,Ghana,22031750.0,39504.361082784,21.7,14,0.5149309769523531,0.7031817003597463,0.8182760289835492,0.5068895206493126,1,1,draw,Rustenburg,South Africa
2010-06-19,270,2010,a,Netherlands,Japan,16615394.0,45301.269581608,10.4,3,0.4820350358174832,0.7298887871915053,0.8240037097874372,0.7947232043023992,1,0,win,Durban,South Africa
2010-06-19,270,2010,b,Japan,Netherlands,128070000.0,35336.0080490032,14.6,22,0.7201369806064564,0.6814319018800891,0.9879741303512339,0.4224356520170568,0,1,loss,Durban,South Africa
2010-06-20,271,2010,a,Brazil,Ivory Coast,193701929.0,14451.7158388109,25.0,2,0.7683745950420496,0.5070393591359789,0.6065306597126334,0.8704847618765743,3,1,win,Johannesburg,South Africa
2010-06-20,271,2010,b,Ivory Coast,Brazil,22488065.0,3360.54408826055,26.4,21,0.5173210501147235,0.22251724648809024,0.5129102907232946,0.43112796307513745,1,3,loss,Johannesburg,South Africa
2010-06-20,272,2010,a,Italy,New Zealand,59819407.0,34974.1045135807,13.5,8,0.6313845808880945,0.6794239382087163,0.962154491713458,0.6114542856297229,1,1,draw,Nelspruit,South Africa
2010-06-20,272,2010,b,New Zealand,Italy,4350700.0,31305.3299504124,10.6,86,0.3258076802265134,0.6578085340410728,0.835270211411272,0.16770079005058014,1,1,draw,Nelspruit,South Africa
2010-06-20,273,2010,a,Slovakia,Paraguay,5391428.0,25381.7112298749,8.0,62,0.35081276335272554,0.6168948492567379,0.6736384553447268,0.22884084702662122,0,2,loss,Bloemfontein,South Africa
2010-06-20,273,2010,b,Paraguay,Slovakia,5737971.0,10893.3149199478,23.6,32,0.358075669398111,0.4519056421797898,0.7000922199176511,0.35242380938287154,2,0,win,Bloemfontein,South Africa
2010-06-21,274,2010,a,Chile,Switzerland,17181464.0,17917.8951217097,8.5,10,0.4859409169361738,0.5489726323016773,0.7066482778577162,0.5697596917617653,1,0,win,Port Elizabeth,South Africa
2010-06-21,274,2010,b,Switzerland,Chile,7824909.0,54426.2828092789,6.5,27,0.3942420801846609,0.7656829111080452,0.5728686816364933,0.38416961290719753,0,1,loss,Port Elizabeth,South Africa
2010-06-21,275,2010,a,Portugal,North Korea,10573100.0,27292.0819531528,15.2,11,0.4293352370567445,0.6310492201029896,0.9960571761381909,0.5519508901404825,7,0,win,Cape Town,South Africa
2010-06-21,275,2010,b,North Korea,Portugal,24987258.0,1800.0,5.7,95,0.5296072651069793,0.10074407680279424,0.5195061951954717,0.1491035864504936,0,7,loss,Cape Town,South Africa
2010-06-21,276,2010,a,Spain,Honduras,46576897.0,31804.6746571689,13.3,1,0.6022112409669969,0.6608951904237896,0.9559974818331,1.0,2,0,win,Johannesburg,South Africa
2010-06-21,276,2010,b,Honduras,Spain,8365878.0,3757.5464206245,23.5,52,0.4020359060973395,0.24429722588774497,0.7066482778577162,0.2617061924967228,0,2,loss,Johannesburg,South Africa
2010-06-22,277,2010,a,Greece,Argentina,11121341.0,27838.73639086,15.4,38,0.4352291011177773,0.6349174266521056,0.9977802450856064,0.3203134184418768,0,2,loss,Polokwane,South Africa
2010-06-22,277,2010,b,Argentina,Greece,41288694.0,17847.6110373178,14.8,5,0.5881605049263616,0.5482060299306519,0.9911505004882849,0.6992749298851911,2,0,win,Polokwane,South Africa
2010-06-22,278,2010,a,Mexico,Uruguay,113623895.0,15909.1464963628,21.0,10,0.7061833362152811,0.5257800114355238,0.8569968914352789,0.5697596917617653,0,1,loss,Rustenburg,South Africa
2010-06-22,278,2010,b,Uruguay,Mexico,3318580.0,17872.5369682924,17.6,15,0.2942356224256336,0.5484782468983816,0.9843217347761177,0.4939981341875903,1,0,win,Rustenburg,South Africa
2010-06-22,279,2010,a,Nigeria,South Korea,166642886.0,6301.18372544791,26.8,30,0.7508318701850656,0.345132720104559,0.4867522559599716,0.3644828960641646,2,2,draw,Durban,South Africa
2010-06-22,279,2010,b,South Korea,Nigeria,49554112.0,33120.351934563,11.5,17,0.6094351156063971,0.6688014975320833,0.8824969025845955,0.4706112767948082,2,2,draw,Durban,South Africa
2010-06-22,280,2010,a,South Africa,France,52344051.0,12637.2912226018,17.8,45,0.6158210066287764,0.4808711768939648,0.9801986733067553,0.2887213384899895,2,1,win,Bloemfontein,South Africa
2010-06-22,280,2010,b,France,South Africa,65026211.0,35907.5531031574,11.7,12,0.6411150663948186,0.6845615185870083,0.8921367932761701,0.5356927280555478,1,2,loss,Bloemfontein,South Africa
2010-06-23,281,2010,a,Australia,Serbia,22031750.0,39504.361082784,21.7,15,0.5149309769523531,0.7031817003597463,0.8182760289835492,0.4939981341875903,2,1,win,Nelspruit,South Africa
2010-06-23,281,2010,b,Serbia,Australia,7291436.0,13320.0282376797,11.4,19,0.3860096010730984,0.4911340927940181,0.8775535639640376,0.44982865656530246,1,2,loss,Nelspruit,South Africa
2010-06-23,282,2010,a,Ghana,Germany,25474995.0,3855.46891716757,27.2,41,0.5318610744888824,0.24931518025958177,0.46101671078353545,0.30611537636325226,0,1,loss,Johannesburg,South Africa
2010-06-23,282,2010,b,Germany,Ghana,81776930.0,39726.098692395,9.6,6,0.6678376343692434,0.7042734556431411,0.776592510126528,0.6652079661789736,1,0,win,Johannesburg,South Africa
2010-06-23,283,2010,a,Slovenia,England,2048583.0,27579.428605763,9.7,60,0.2379947986225518,0.6330920875092358,0.7827045382418681,0.23496765794073904,0,1,loss,Port Elizabeth,South Africa
2010-06-23,283,2010,b,England,Slovenia,62766365.0,36483.5682802621,9.3,4,0.6369912142292699,0.687665611922759,0.7579796312276883,0.7409695237531486,1,0,win,Port Elizabeth,South Africa
2010-06-23,284,2010,a,United States,Algeria,309378227.0,48642.6312088213,8.6,16,0.8229663241078765,0.7437696068177664,0.7131776783554898,0.48193904750629724,1,0,win,Pretoria,South Africa
2010-06-23,284,2010,b,Algeria,United States,36188236.0,14201.3659906969,22.5,65,0.5727878126412979,0.5036308534166054,0.7704330888993759,0.2200115986287654,0,1,loss,Pretoria,South Africa
2010-06-24,285,2010,a,Cameroon,Netherlands,19668066.0,2913.94292755606,24.6,52,0.5016995815840101,0.1947038754180393,0.6334696366573507,0.2617061924967228,1,2,loss,Cape Town,South Africa
2010-06-24,285,2010,b,Netherlands,Cameroon,16615394.0,45301.269581608,10.4,3,0.4820350358174832,0.7298887871915053,0.8240037097874372,0.7947232043023992,2,1,win,Cape Town,South Africa
2010-06-24,286,2010,a,Denmark,Japan,5547683.0,43037.5989192487,8.3,27,0.3541436973381502,0.7198903188061817,0.6935113630255842,0.38416961290719753,1,3,loss,Rustenburg,South Africa
2010-06-24,286,2010,b,Japan,Denmark,128070000.0,35336.0080490032,14.6,23,0.7201369806064564,0.6814319018800891,0.9879741303512339,0.4141297960952067,3,1,win,Rustenburg,South Africa
2010-06-24,287,2010,a,Paraguay,New Zealand,5737971.0,10893.3149199478,23.6,29,0.358075669398111,0.4519056421797898,0.7000922199176511,0.370817434616976,0,0,draw,Polokwane,South Africa
2010-06-24,287,2010,b,New Zealand,Paraguay,4350700.0,31305.3299504124,10.6,80,0.3258076802265134,0.6578085340410728,0.835270211411272,0.18121397739148848,0,0,draw,Polokwane,South Africa
2010-06-24,288,2010,a,Slovakia,Italy,5391428.0,25381.7112298749,8.0,64,0.35081276335272554,0.6168948492567379,0.6736384553447268,0.22290857125944596,3,2,win,Johannesburg,South Africa
2010-06-24,288,2010,b,Italy,Slovakia,59819407.0,34974.1045135807,13.5,9,0.6313845808880945,0.6794239382087163,0.962154491713458,0.5894464086047984,2,3,loss,Johannesburg,South Africa
2010-06-25,289,2010,a,Chile,Spain,17181464.0,17917.8951217097,8.5,8,0.4859409169361738,0.5489726323016773,0.7066482778577162,0.6114542856297229,1,2,loss,Pretoria,South Africa
2010-06-25,289,2010,b,Spain,Chile,46576897.0,31804.6746571689,13.3,1,0.6022112409669969,0.6608951904237896,0.9559974818331,1.0,2,1,win,Pretoria,South Africa
2010-06-25,290,2010,a,North Korea,Ivory Coast,24987258.0,1800.0,5.7,97,0.5296072651069793,0.10074407680279424,0.5195061951954717,0.14521071665027896,0,3,loss,Nelspruit,South Africa
2010-06-25,290,2010,b,Ivory Coast,North Korea,22488065.0,3360.54408826055,26.4,23,0.5173210501147235,0.22251724648809024,0.5129102907232946,0.4141297960952067,3,0,win,Nelspruit,South Africa
2010-06-25,291,2010,a,Portugal,Brazil,10573100.0,27292.0819531528,15.2,9,0.4293352370567445,0.6310492201029896,0.9960571761381909,0.5894464086047984,0,0,draw,Durban,South Africa
2010-06-25,291,2010,b,Brazil,Portugal,193701929.0,14451.7158388109,25.0,2,0.7683745950420496,0.5070393591359789,0.6065306597126334,0.8704847618765743,0,0,draw,Durban,South Africa
2010-06-25,292,2010,a,Switzerland,Honduras,7824909.0,54426.2828092789,6.5,31,0.3942420801846609,0.7656829111080452,0.5728686816364933,0.3583560851500469,0,0,draw,Bloemfontein,South Africa
2010-06-25,292,2010,b,Honduras,Switzerland,8365878.0,3757.5464206245,23.5,53,0.4020359060973395,0.24429722588774497,0.7066482778577162,0.2581470183752065,0,0,draw,Bloemfontein,South Africa
2010-06-26,293,2010,a,Uruguay,South Korea,3318580.0,17872.5369682924,17.6,13,0.2942356224256336,0.5484782468983816,0.9843217347761177,0.5207366687435742,2,1,win,Port Elizabeth,South Africa
2010-06-26,293,2010,b,South Korea,Uruguay,49554112.0,33120.351934563,11.5,17,0.6094351156063971,0.6688014975320833,0.8824969025845955,0.4706112767948082,1,2,loss,Port Elizabeth,South Africa
2010-06-26,294,2010,a,United States,Ghana,309378227.0,48642.6312088213,8.6,16,0.8229663241078765,0.7437696068177664,0.7131776783554898,0.48193904750629724,1,2,loss,Rustenburg,South Africa
2010-06-26,294,2010,b,Ghana,United States,25474995.0,3855.46891716757,27.2,42,0.5318610744888824,0.24931518025958177,0.46101671078353545,0.30161272495171176,2,1,win,Rustenburg,South Africa
2010-06-27,295,2010,a,Argentina,Mexico,41288694.0,17847.6110373178,14.8,5,0.5881605049263616,0.5482060299306519,0.9911505004882849,0.6992749298851911,3,1,win,Johannesburg,South Africa
2010-06-27,295,2010,b,Mexico,Argentina,113623895.0,15909.1464963628,21.0,11,0.7061833362152811,0.5257800114355238,0.8569968914352789,0.5519508901404825,1,3,loss,Johannesburg,South Africa
2010-06-27,296,2010,a,Germany,England,81776930.0,39726.098692395,9.6,6,0.6678376343692434,0.7042734556431411,0.776592510126528,0.6652079661789736,4,1,win,Bloemfontein,South Africa
2010-06-27,296,2010,b,England,Germany,62766365.0,36483.5682802621,9.3,4,0.6369912142292699,0.687665611922759,0.7579796312276883,0.7409695237531486,1,4,loss,Bloemfontein,South Africa
2010-06-28,297,2010,a,Brazil,Chile,193701929.0,14451.7158388109,25.0,2,0.7683745950420496,0.5070393591359789,0.6065306597126334,0.8704847618765743,3,0,win,Johannesburg,South Africa
2010-06-28,297,2010,b,Chile,Brazil,17181464.0,17917.8951217097,8.5,8,0.4859409169361738,0.5489726323016773,0.7066482778577162,0.6114542856297229,0,3,loss,Johannesburg,South Africa
2010-06-28,298,2010,a,Netherlands,Slovakia,16615394.0,45301.269581608,10.4,3,0.4820350358174832,0.7298887871915053,0.8240037097874372,0.7947232043023992,2,1,win,Durban,South Africa
2010-06-28,298,2010,b,Slovakia,Netherlands,5391428.0,25381.7112298749,8.0,57,0.35081276335272554,0.6168948492567379,0.6736384553447268,0.24455186086770164,1,2,loss,Durban,South Africa
2010-06-29,299,2010,a,Paraguay,Japan,5737971.0,10893.3149199478,23.6,30,0.358075669398111,0.4519056421797898,0.7000922199176511,0.3644828960641646,0,0,draw,Pretoria,South Africa
2010-06-29,299,2010,b,Japan,Paraguay,128070000.0,35336.0080490032,14.6,20,0.7201369806064564,0.6814319018800891,0.9879741303512339,0.44024445363833975,0,0,draw,Pretoria,South Africa
2010-06-29,300,2010,a,Spain,Portugal,46576897.0,31804.6746571689,13.3,1,0.6022112409669969,0.6608951904237896,0.9559974818331,1.0,1,0,win,Cape Town,South Africa
2010-06-29,300,2010,b,Portugal,Spain,10573100.0,27292.0819531528,15.2,8,0.4293352370567445,0.6310492201029896,0.9960571761381909,0.6114542856297229,0,1,loss,Cape Town,South Africa
2010-07-02,301,2010,a,Netherlands,Brazil,16615394.0,45301.269581608,10.4,3,0.4820350358174832,0.7298887871915053,0.8240037097874372,0.7947232043023992,2,1,win,Port Elizabeth,South Africa
2010-07-02,301,2010,b,Brazil,Netherlands,193701929.0,14451.7158388109,25.0,2,0.7683745950420496,0.5070393591359789,0.6065306597126334,0.8704847618765743,1,2,loss,Port Elizabeth,South Africa
2010-07-02,302,2010,a,Uruguay,Ghana,3318580.0,17872.5369682924,17.6,10,0.2942356224256336,0.5484782468983816,0.9843217347761177,0.5697596917617653,1,1,draw,Johannesburg,South Africa
2010-07-02,302,2010,b,Ghana,Uruguay,25474995.0,3855.46891716757,27.2,36,0.5318610744888824,0.24931518025958177,0.46101671078353545,0.3304159323579471,1,1,draw,Johannesburg,South Africa
2010-07-03,303,2010,a,Argentina,Germany,41288694.0,17847.6110373178,14.8,4,0.5881605049263616,0.5482060299306519,0.9911505004882849,0.7409695237531486,0,4,loss,Cape Town,South Africa
2010-07-03,303,2010,b,Germany,Argentina,81776930.0,39726.098692395,9.6,5,0.6678376343692434,0.7042734556431411,0.776592510126528,0.6992749298851911,4,0,win,Cape Town,South Africa
2010-07-03,304,2010,a,Paraguay,Spain,5737971.0,10893.3149199478,23.6,29,0.358075669398111,0.4519056421797898,0.7000922199176511,0.370817434616976,0,1,loss,Johannesburg,South Africa
2010-07-03,304,2010,b,Spain,Paraguay,46576897.0,31804.6746571689,13.3,1,0.6022112409669969,0.6608951904237896,0.9559974818331,1.0,1,0,win,Johannesburg,South Africa
2010-07-06,305,2010,a,Uruguay,Netherlands,3318580.0,17872.5369682924,17.6,10,0.2942356224256336,0.5484782468983816,0.9843217347761177,0.5697596917617653,2,3,loss,Cape Town,South Africa
2010-07-06,305,2010,b,Netherlands,Uruguay,16615394.0,45301.269581608,10.4,3,0.4820350358174832,0.7298887871915053,0.8240037097874372,0.7947232043023992,3,2,win,Cape Town,South Africa
2010-07-07,306,2010,a,Germany,Spain,81776930.0,39726.098692395,9.6,4,0.6678376343692434,0.7042734556431411,0.776592510126528,0.7409695237531486,0,1,loss,Durban,South Africa
2010-07-07,306,2010,b,Spain,Germany,46576897.0,31804.6746571689,13.3,1,0.6022112409669969,0.6608951904237896,0.9559974818331,1.0,1,0,win,Durban,South Africa
2010-07-10,307,2010,a,Uruguay,Germany,3318580.0,17872.5369682924,17.6,12,0.2942356224256336,0.5484782468983816,0.9843217347761177,0.5356927280555478,2,3,loss,Port Elizabeth,South Africa
2010-07-10,307,2010,b,Germany,Uruguay,81776930.0,39726.098692395,9.6,4,0.6678376343692434,0.7042734556431411,0.776592510126528,0.7409695237531486,3,2,win,Port Elizabeth,South Africa
2010-07-11,308,2010,a,Netherlands,Spain,16615394.0,45301.269581608,10.4,2,0.4820350358174832,0.7298887871915053,0.8240037097874372,0.8704847618765743,0,1,loss,Johannesburg,South Africa
2010-07-11,308,2010,b,Spain,Netherlands,46576897.0,31804.6746571689,13.3,1,0.6022112409669969,0.6608951904237896,0.9559974818331,1.0,1,0,win,Johannesburg,South Africa
2014-06-12,309,2014,a,Brazil,Croatia,200085127.0,15827.3081625749,25.0,1,0.7721546621821516,0.5247740616202564,0.6065306597126334,1.0,3,1,win,São Paulo,Brazil
2014-06-12,309,2014,b,Croatia,Brazil,4201598.0,22706.1799469484,11.9,18,0.32174203721081696,0.5951678362463477,0.9014367207433535,0.4599311704813728,1,3,loss,São Paulo,Brazil
2014-06-13,310,2014,a,Chile,Australia,17864195.0,22553.6161787372,8.5,11,0.49048404452411987,0.5938528614113928,0.7066482778577162,0.5519508901404825,3,1,win,Cuiabá,Brazil
2014-06-13,310,2014,b,Australia,Chile,23475686.0,47108.5906459966,21.7,29,0.5223320719397946,0.7375192233345459,0.8182760289835492,0.370817434616976,1,3,loss,Cuiabá,Brazil
